campana;provincia;tipo_tabaco;clase_comercial;es_total_clase;volumen_kg;pagina_origen
2021/2022;CHACO;VIRGINIA;N5C;False;73.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;N5C;False;561268.0;18
2021/2022;JUJUY;VIRGINIA;N5B;False;226635.0;17
2021/2022;SALTA;VIRGINIA;N5B;False;732709.0;17
2021/2022;TOTAL_NACIONAL;VIRGINIA;N5B;False;959344.0;18
2021/2022;JUJUY;VIRGINIA;TOTAL_CLASES;True;30558443.0;17
2021/2022;SALTA;VIRGINIA;TOTAL_CLASES;True;33063450.0;17
2021/2022;TUCUMAN;VIRGINIA;TOTAL_CLASES;True;9051.0;17
2021/2022;MISIONES;VIRGINIA;TOTAL_CLASES;True;18216.0;18
2021/2022;CHACO;VIRGINIA;TOTAL_CLASES;True;196345.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;TOTAL_CLASES;True;63845505.0;18
2021/2022;MISIONES;BURLEY;T1F;False;139841.0;19
2021/2022;TUCUMAN;BURLEY;T1F;False;30263.0;19
2021/2022;CATAMARCA;BURLEY;T1F;False;3778.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;T1F;False;173882.0;19
2021/2022;MISIONES;BURLEY;T1FR;False;672135.0;19
2021/2022;TUCUMAN;BURLEY;T1FR;False;7622.0;19
2021/2022;CATAMARCA;BURLEY;T1FR;False;83.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;T1FR;False;679840.0;19
2021/2022;MISIONES;BURLEY;B1F;False;1524179.0;19
2021/2022;TUCUMAN;BURLEY;B1F;False;813009.0;19
2021/2022;CATAMARCA;BURLEY;B1F;False;101202.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;B1F;False;2438390.0;19
2021/2022;MISIONES;BURLEY;B1FR;False;2941799.0;19
2021/2022;TUCUMAN;BURLEY;B1FR;False;167866.0;19
2021/2022;CATAMARCA;BURLEY;B1FR;False;14752.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;B1FR;False;3124417.0;19
2021/2022;MISIONES;BURLEY;C1L;False;2296838.0;19
2021/2022;TUCUMAN;BURLEY;C1L;False;909313.0;19
2021/2022;CATAMARCA;BURLEY;C1L;False;110223.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;C1L;False;3316374.0;19
2021/2022;MISIONES;BURLEY;C1F;False;1653067.0;19
2021/2022;TUCUMAN;BURLEY;C1F;False;810214.0;19
2021/2022;CATAMARCA;BURLEY;C1F;False;62197.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;C1F;False;2525478.0;19
2021/2022;MISIONES;BURLEY;X1L;False;815808.0;19
2021/2022;TUCUMAN;BURLEY;X1L;False;262496.0;19
2021/2022;CATAMARCA;BURLEY;X1L;False;3056.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;X1L;False;1081360.0;19
2021/2022;MISIONES;BURLEY;X1F;False;78240.0;19
2021/2022;TUCUMAN;BURLEY;X1F;False;509474.0;19
2021/2022;CATAMARCA;BURLEY;X1F;False;84141.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;X1F;False;671855.0;19
2021/2022;MISIONES;BURLEY;T2F;False;151438.0;19
2021/2022;TUCUMAN;BURLEY;T2F;False;17929.0;19
2021/2022;CATAMARCA;BURLEY;T2F;False;1996.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;T2F;False;171363.0;19
2021/2022;MISIONES;BURLEY;T2FR;False;549520.0;19
2021/2022;TUCUMAN;BURLEY;T2FR;False;12804.0;19
2021/2022;CATAMARCA;BURLEY;T2FR;False;234.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;T2FR;False;562558.0;19
2021/2022;MISIONES;BURLEY;B2F;False;534591.0;19
2021/2022;TUCUMAN;BURLEY;B2F;False;515592.0;19
2021/2022;CATAMARCA;BURLEY;B2F;False;40755.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;B2F;False;1090938.0;19
2021/2022;MISIONES;BURLEY;B2FR;False;1784077.0;19
2021/2022;TUCUMAN;BURLEY;B2FR;False;182010.0;19
2021/2022;CATAMARCA;BURLEY;B2FR;False;4750.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;B2FR;False;1970837.0;19
2021/2022;MISIONES;BURLEY;C2L;False;1977102.0;19
2021/2022;TUCUMAN;BURLEY;C2L;False;304704.0;19
2021/2022;CATAMARCA;BURLEY;C2L;False;5071.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;C2L;False;2286877.0;19
2021/2022;MISIONES;BURLEY;C2F;False;748706.0;19
2021/2022;TUCUMAN;BURLEY;C2F;False;641375.0;19
2021/2022;CATAMARCA;BURLEY;C2F;False;24675.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;C2F;False;1414756.0;19
2021/2022;MISIONES;BURLEY;X2L;False;1055434.0;19
2021/2022;TUCUMAN;BURLEY;X2L;False;300963.0;19
2021/2022;CATAMARCA;BURLEY;X2L;False;7852.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;X2L;False;1364249.0;19
2021/2022;MISIONES;BURLEY;X2F;False;335154.0;19
2021/2022;TUCUMAN;BURLEY;X2F;False;176646.0;19
2021/2022;CATAMARCA;BURLEY;X2F;False;15394.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;X2F;False;527194.0;19
2021/2022;MISIONES;BURLEY;T3K;False;4164.0;19
2021/2022;TUCUMAN;BURLEY;T3K;False;849.0;19
2021/2022;CATAMARCA;BURLEY;T3K;False;504.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;T3K;False;5517.0;19
2021/2022;MISIONES;BURLEY;C3L;False;946136.0;19
2021/2022;TUCUMAN;BURLEY;C3L;False;122994.0;19
2021/2022;CATAMARCA;BURLEY;C3L;False;3454.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;C3L;False;1072584.0;19
2021/2022;MISIONES;BURLEY;C3F;False;365881.0;19
2021/2022;TUCUMAN;BURLEY;C3F;False;266430.0;19
2021/2022;CATAMARCA;BURLEY;C3F;False;8521.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;C3F;False;640832.0;19
2021/2022;MISIONES;BURLEY;C3K;False;9706.0;19
2021/2022;TUCUMAN;BURLEY;C3K;False;1662.0;19
2021/2022;CATAMARCA;BURLEY;C3K;False;151.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;C3K;False;11519.0;19
2021/2022;MISIONES;BURLEY;X3K;False;3786.0;19
2021/2022;TUCUMAN;BURLEY;X3K;False;6762.0;19
2021/2022;CATAMARCA;BURLEY;X3K;False;336.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;X3K;False;10884.0;19
2021/2022;MISIONES;BURLEY;B3F;False;125898.0;19
2021/2022;TUCUMAN;BURLEY;B3F;False;80757.0;19
2021/2022;CATAMARCA;BURLEY;B3F;False;3200.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;B3F;False;209855.0;19
2021/2022;MISIONES;BURLEY;B3FR;False;191018.0;19
2021/2022;TUCUMAN;BURLEY;B3FR;False;41959.0;19
2021/2022;CATAMARCA;BURLEY;B3FR;False;636.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;B3FR;False;233613.0;19
2021/2022;MISIONES;BURLEY;B3K;False;2682.0;19
2021/2022;TUCUMAN;BURLEY;B3K;False;752.0;19
2021/2022;CATAMARCA;BURLEY;B3K;False;77.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;B3K;False;3511.0;19
2021/2022;MISIONES;BURLEY;NG;False;920.0;19
2021/2022;TUCUMAN;BURLEY;NG;False;115.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;NG;False;1035.0;19
2021/2022;MISIONES;BURLEY;NX;False;47705.0;19
2021/2022;TUCUMAN;BURLEY;NX;False;20.0;19
2021/2022;CATAMARCA;BURLEY;NX;False;106.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;NX;False;47831.0;19
2021/2022;MISIONES;BURLEY;NB;False;1893.0;19
2021/2022;TUCUMAN;BURLEY;NB;False;39.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;NB;False;1932.0;19
2021/2022;MISIONES;BURLEY;TOTAL_CLASES;True;18957718.0;19
2021/2022;TUCUMAN;BURLEY;TOTAL_CLASES;True;6184619.0;19
2021/2022;CATAMARCA;BURLEY;TOTAL_CLASES;True;497144.0;19
2021/2022;TOTAL_NACIONAL;BURLEY;TOTAL_CLASES;True;25639481.0;19
2021/2022;MISIONES;CR. MISIONERO;C1;False;96266.0;20
2021/2022;MISIONES;CR. MISIONERO;C2;False;20181.0;20
2021/2022;MISIONES;CR. MISIONERO;B1;False;71748.0;20
2021/2022;MISIONES;CR. MISIONERO;B2;False;15062.0;20
2021/2022;MISIONES;CR. MISIONERO;T1;False;15228.0;20
2021/2022;MISIONES;CR. MISIONERO;X1;False;10852.0;20
2021/2022;MISIONES;CR. MISIONERO;N4;False;955.0;20
2021/2022;MISIONES;CR. MISIONERO;N5;False;80.0;20
2021/2022;MISIONES;CR. MISIONERO;TOTAL_CLASES;True;230372.0;20
2021/2022;CHACO;CR. CHAQUEÑO;CH1;False;164788.0;20
2021/2022;CHACO;CR. CHAQUEÑO;CH2;False;79494.0;20
2021/2022;CHACO;CR. CHAQUEÑO;CH3;False;24134.0;20
2021/2022;CHACO;CR. CHAQUEÑO;TOTAL_CLASES;True;268416.0;20
2021/2022;CORRIENTES;CR. CORRENTINO;C1;False;775998.0;20
2021/2022;CORRIENTES;CR. CORRENTINO;C2;False;174011.0;20
2021/2022;CORRIENTES;CR. CORRENTINO;C3;False;108915.0;20
2021/2022;CORRIENTES;CR. CORRENTINO;X1;False;144985.0;20
2021/2022;CORRIENTES;CR. CORRENTINO;X2;False;61956.0;20
2021/2022;CORRIENTES;CR. CORRENTINO;T;False;103402.0;20
2021/2022;CORRIENTES;CR. CORRENTINO;N;False;917.0;20
2021/2022;CORRIENTES;CR. CORRENTINO;TOTAL_CLASES;True;1370184.0;20
2021/2022;TUCUMAN;CR. ARGENTINO;B1;False;85656.0;20
2021/2022;CATAMARCA;CR. ARGENTINO;B1;False;14098.0;20
2021/2022;TOTAL_NACIONAL;CR. ARGENTINO;B1;False;99754.0;20
2021/2022;TUCUMAN;CR. ARGENTINO;B2;False;63969.0;20
2021/2022;CATAMARCA;CR. ARGENTINO;B2;False;10266.0;20
2021/2022;TOTAL_NACIONAL;CR. ARGENTINO;B2;False;74235.0;20
2021/2022;TUCUMAN;CR. ARGENTINO;B3;False;6978.0;20
2021/2022;CATAMARCA;CR. ARGENTINO;B3;False;912.0;20
2021/2022;TOTAL_NACIONAL;CR. ARGENTINO;B3;False;7890.0;20
2021/2022;TUCUMAN;CR. ARGENTINO;C1;False;13835.0;20
2021/2022;CATAMARCA;CR. ARGENTINO;C1;False;1802.0;20
2021/2022;TOTAL_NACIONAL;CR. ARGENTINO;C1;False;15637.0;20
2021/2022;TUCUMAN;CR. ARGENTINO;C2;False;14547.0;20
2021/2022;CATAMARCA;CR. ARGENTINO;C2;False;2975.0;20
2021/2022;TOTAL_NACIONAL;CR. ARGENTINO;C2;False;17522.0;20
2021/2022;TUCUMAN;CR. ARGENTINO;T2;False;21112.0;20
2021/2022;CATAMARCA;CR. ARGENTINO;T2;False;4461.0;20
2021/2022;TOTAL_NACIONAL;CR. ARGENTINO;T2;False;25573.0;20
2021/2022;TUCUMAN;CR. ARGENTINO;T4;False;274.0;20
2021/2022;CATAMARCA;CR. ARGENTINO;T4;False;0.0;20
2021/2022;TOTAL_NACIONAL;CR. ARGENTINO;T4;False;274.0;20
2021/2022;TUCUMAN;CR. ARGENTINO;X2;False;13029.0;20
2021/2022;CATAMARCA;CR. ARGENTINO;X2;False;1994.0;20
2021/2022;TOTAL_NACIONAL;CR. ARGENTINO;X2;False;15023.0;20
2021/2022;TUCUMAN;CR. ARGENTINO;X4;False;477.0;20
2021/2022;CATAMARCA;CR. ARGENTINO;X4;False;44.0;20
2021/2022;TOTAL_NACIONAL;CR. ARGENTINO;X4;False;521.0;20
2021/2022;TUCUMAN;CR. ARGENTINO;TOTAL_CLASES;True;219877.0;20
2021/2022;CATAMARCA;CR. ARGENTINO;TOTAL_CLASES;True;36552.0;20
2021/2022;TOTAL_NACIONAL;CR. ARGENTINO;TOTAL_CLASES;True;256429.0;20
2022/2023;MISIONES;CR. MISIONERO;TOTAL_CLASES;True;87408882.0;5
2022/2023;CHACO;CR. CHAQUEÑO;TOTAL_CLASES;True;87408882.0;5
2022/2023;CORRIENTES;CR. CORRENTINO;TOTAL_CLASES;True;87408882.0;5
2022/2023;TUCUMAN;CR. ARGENTINO;TOTAL_CLASES;True;87408882.0;5
2022/2023;CATAMARCA;CR. ARGENTINO;TOTAL_CLASES;True;100.0;5
2022/2023;TOTAL_NACIONAL;CR. ARGENTINO;TOTAL_CLASES;True;44920826792.08;5
2022/2023;CATAMARCA;CR. ARGENTINO;TOTAL_CLASES;True;44920826792.08;5
2022/2023;SALTA;VIRGINIA;T1F;False;0.0;18
2022/2023;MISIONES;VIRGINIA;T1F;False;0.0;18
2022/2023;SALTA;VIRGINIA;T1L;False;0.0;18
2022/2023;MISIONES;VIRGINIA;T1L;False;0.0;18
2022/2023;SALTA;VIRGINIA;B1F;False;10394453.0;18
2022/2023;MISIONES;VIRGINIA;B1F;False;12735340.0;18
2022/2023;SALTA;VIRGINIA;B1L;False;17284.0;18
2022/2023;MISIONES;VIRGINIA;B1L;False;19313.0;18
2022/2023;SALTA;VIRGINIA;C1F;False;3193674.0;18
2022/2023;MISIONES;VIRGINIA;C1F;False;3521138.0;18
2022/2023;SALTA;VIRGINIA;C1L;False;12803.0;18
2022/2023;MISIONES;VIRGINIA;C1L;False;17152.0;18
2022/2023;SALTA;VIRGINIA;X1F;False;1628518.0;18
2022/2023;MISIONES;VIRGINIA;X1F;False;1540885.0;18
2022/2023;SALTA;VIRGINIA;X1L;False;6272.0;18
2022/2023;MISIONES;VIRGINIA;X1L;False;6841.0;18
2022/2023;SALTA;VIRGINIA;T2F;False;0.0;18
2022/2023;MISIONES;VIRGINIA;T2F;False;0.0;18
2022/2023;SALTA;VIRGINIA;T2L;False;0.0;18
2022/2023;MISIONES;VIRGINIA;T2L;False;0.0;18
2022/2023;SALTA;VIRGINIA;T2KL;False;0.0;18
2022/2023;MISIONES;VIRGINIA;T2KL;False;0.0;18
2022/2023;SALTA;VIRGINIA;T2KF;False;0.0;18
2022/2023;MISIONES;VIRGINIA;T2KF;False;0.0;18
2022/2023;SALTA;VIRGINIA;B2F;False;2837870.0;18
2022/2023;MISIONES;VIRGINIA;B2F;False;2634338.0;18
2022/2023;SALTA;VIRGINIA;B2L;False;13780.0;18
2022/2023;MISIONES;VIRGINIA;B2L;False;6328.0;18
2022/2023;SALTA;VIRGINIA;B2KL;False;121283.0;18
2022/2023;MISIONES;VIRGINIA;B2KL;False;11638.0;18
2022/2023;SALTA;VIRGINIA;B2KF;False;144716.0;18
2022/2023;MISIONES;VIRGINIA;B2KF;False;83126.0;18
2022/2023;SALTA;VIRGINIA;C2F;False;1055575.0;18
2022/2023;MISIONES;VIRGINIA;C2F;False;1017488.0;18
2022/2023;SALTA;VIRGINIA;C2L;False;165347.0;18
2022/2023;MISIONES;VIRGINIA;C2L;False;6844.0;18
2022/2023;SALTA;VIRGINIA;C2K;False;423849.0;18
2022/2023;MISIONES;VIRGINIA;C2K;False;158381.0;18
2022/2023;SALTA;VIRGINIA;X2F;False;564538.0;18
2022/2023;MISIONES;VIRGINIA;X2F;False;593132.0;18
2022/2023;SALTA;VIRGINIA;X2L;False;4005.0;18
2022/2023;MISIONES;VIRGINIA;X2L;False;3181.0;18
2022/2023;SALTA;VIRGINIA;X2K;False;9286.0;18
2022/2023;MISIONES;VIRGINIA;X2K;False;27577.0;18
2022/2023;SALTA;VIRGINIA;B3F;False;2793502.0;18
2022/2023;MISIONES;VIRGINIA;B3F;False;2675757.0;18
2022/2023;SALTA;VIRGINIA;B3L;False;50999.0;18
2022/2023;MISIONES;VIRGINIA;B3L;False;8619.0;18
2022/2023;SALTA;VIRGINIA;B3KL;False;14998.0;18
2022/2023;MISIONES;VIRGINIA;B3KL;False;2660.0;18
2022/2023;SALTA;VIRGINIA;B3KF;False;7626.0;18
2022/2023;MISIONES;VIRGINIA;B3KF;False;10364.0;18
2022/2023;SALTA;VIRGINIA;C3F;False;1177698.0;18
2022/2023;MISIONES;VIRGINIA;C3F;False;1180511.0;18
2022/2023;SALTA;VIRGINIA;C3L;False;98904.0;18
2022/2023;MISIONES;VIRGINIA;C3L;False;23849.0;18
2022/2023;SALTA;VIRGINIA;C3K;False;59714.0;18
2022/2023;MISIONES;VIRGINIA;C3K;False;199997.0;18
2022/2023;SALTA;VIRGINIA;X3F;False;569224.0;18
2022/2023;MISIONES;VIRGINIA;X3F;False;742984.0;18
2022/2023;SALTA;VIRGINIA;X3L;False;9024.0;18
2022/2023;MISIONES;VIRGINIA;X3L;False;6372.0;18
2022/2023;SALTA;VIRGINIA;X3K;False;26941.0;18
2022/2023;MISIONES;VIRGINIA;X3K;False;312432.0;18
2022/2023;SALTA;VIRGINIA;B4F;False;1280464.0;18
2022/2023;MISIONES;VIRGINIA;B4F;False;1829093.0;18
2022/2023;SALTA;VIRGINIA;B4L;False;68595.0;18
2022/2023;MISIONES;VIRGINIA;B4L;False;54371.0;18
2022/2023;SALTA;VIRGINIA;C4F;False;674724.0;18
2022/2023;MISIONES;VIRGINIA;C4F;False;814809.0;18
2022/2023;SALTA;VIRGINIA;C4L;False;185852.0;18
2022/2023;MISIONES;VIRGINIA;C4L;False;920111.0;18
2022/2023;SALTA;VIRGINIA;X4F;False;278620.0;18
2022/2023;MISIONES;VIRGINIA;X4F;False;523949.0;18
2022/2023;SALTA;VIRGINIA;X4L;False;76309.0;18
2022/2023;MISIONES;VIRGINIA;X4L;False;1049124.0;18
2022/2023;JUJUY;VIRGINIA;NVX;False;3968.0;18
2022/2023;SALTA;VIRGINIA;NVX;False;47312.0;18
2022/2023;TUCUMAN;VIRGINIA;NVX;False;0.0;18
2022/2023;MISIONES;VIRGINIA;NVX;False;0.0;18
2022/2023;JUJUY;VIRGINIA;NVC;False;18564.0;18
2022/2023;SALTA;VIRGINIA;NVC;False;26077.0;18
2022/2023;TUCUMAN;VIRGINIA;NVC;False;0.0;18
2022/2023;MISIONES;VIRGINIA;NVC;False;0.0;18
2022/2023;JUJUY;VIRGINIA;NVB;False;6947.0;18
2022/2023;SALTA;VIRGINIA;NVB;False;5396.0;18
2022/2023;TUCUMAN;VIRGINIA;NVB;False;0.0;18
2022/2023;MISIONES;VIRGINIA;NVB;False;104.0;18
2022/2023;SALTA;VIRGINIA;N5K;False;589.0;18
2022/2023;MISIONES;VIRGINIA;N5K;False;0.0;18
2022/2023;SALTA;VIRGINIA;N5X;False;19010.0;18
2022/2023;MISIONES;VIRGINIA;N5X;False;211578.0;18
2022/2023;SALTA;VIRGINIA;N5C;False;23401.0;18
2022/2023;MISIONES;VIRGINIA;N5C;False;55978.0;18
2022/2023;SALTA;VIRGINIA;N5B;False;31622.0;18
2022/2023;MISIONES;VIRGINIA;N5B;False;42739.0;18
2022/2023;SALTA;VIRGINIA;H1F;False;546.0;18
2022/2023;MISIONES;VIRGINIA;H1F;False;0.0;18
2022/2023;SALTA;VIRGINIA;H2F;False;0.0;18
2022/2023;MISIONES;VIRGINIA;H2F;False;0.0;18
2022/2023;SALTA;VIRGINIA;H3F;False;0.0;18
2022/2023;MISIONES;VIRGINIA;H3F;False;29.0;18
2022/2023;JUJUY;VIRGINIA;TOTAL_CLASES;True;28071094.0;18
2022/2023;SALTA;VIRGINIA;TOTAL_CLASES;True;33126813.0;18
2022/2023;TUCUMAN;VIRGINIA;TOTAL_CLASES;True;837.0;18
2022/2023;MISIONES;VIRGINIA;TOTAL_CLASES;True;18267.0;18
2022/2023;CHACO;VIRGINIA;T1F;False;0.0;19
2022/2023;CHACO;VIRGINIA;T1L;False;0.0;19
2022/2023;CHACO;VIRGINIA;B1F;False;939.0;19
2022/2023;CHACO;VIRGINIA;B1L;False;0.0;19
2022/2023;CHACO;VIRGINIA;C1F;False;0.0;19
2022/2023;CHACO;VIRGINIA;C1L;False;0.0;19
2022/2023;CHACO;VIRGINIA;X1F;False;0.0;19
2022/2023;CHACO;VIRGINIA;X1L;False;0.0;19
2022/2023;CHACO;VIRGINIA;T2F;False;0.0;19
2022/2023;CHACO;VIRGINIA;T2L;False;0.0;19
2022/2023;CHACO;VIRGINIA;T2KL;False;0.0;19
2022/2023;CHACO;VIRGINIA;T2KF;False;0.0;19
2022/2023;CHACO;VIRGINIA;B2F;False;72.0;19
2022/2023;CHACO;VIRGINIA;B2L;False;0.0;19
2022/2023;CHACO;VIRGINIA;B2KL;False;0.0;19
2022/2023;CHACO;VIRGINIA;B2KF;False;0.0;19
2022/2023;CHACO;VIRGINIA;C2F;False;0.0;19
2022/2023;CHACO;VIRGINIA;C2L;False;0.0;19
2022/2023;CHACO;VIRGINIA;C2K;False;0.0;19
2022/2023;CHACO;VIRGINIA;X2F;False;0.0;19
2022/2023;CHACO;VIRGINIA;X2L;False;0.0;19
2022/2023;CHACO;VIRGINIA;X2K;False;0.0;19
2022/2023;CHACO;VIRGINIA;B3F;False;0.0;19
2022/2023;CHACO;VIRGINIA;B3L;False;0.0;19
2022/2023;CHACO;VIRGINIA;B3KL;False;0.0;19
2022/2023;CHACO;VIRGINIA;B3KF;False;0.0;19
2022/2023;CHACO;VIRGINIA;C3F;False;0.0;19
2022/2023;CHACO;VIRGINIA;C3L;False;0.0;19
2022/2023;CHACO;VIRGINIA;C3K;False;0.0;19
2022/2023;CHACO;VIRGINIA;X3F;False;0.0;19
2022/2023;CHACO;VIRGINIA;X3L;False;0.0;19
2022/2023;CHACO;VIRGINIA;X3K;False;0.0;19
2022/2023;CHACO;VIRGINIA;B4F;False;0.0;19
2022/2023;CHACO;VIRGINIA;B4L;False;0.0;19
2022/2023;CHACO;VIRGINIA;C4F;False;0.0;19
2022/2023;CHACO;VIRGINIA;C4L;False;0.0;19
2022/2023;CHACO;VIRGINIA;X4F;False;0.0;19
2022/2023;CHACO;VIRGINIA;X4L;False;0.0;19
2022/2023;CORRIENTES;VIRGINIA;NVX;False;0.0;19
2022/2023;CHACO;VIRGINIA;NVX;False;0.0;19
2022/2023;TOTAL_NACIONAL;VIRGINIA;NVX;False;51280.0;19
2022/2023;CORRIENTES;VIRGINIA;NVC;False;0.0;19
2022/2023;CHACO;VIRGINIA;NVC;False;249.0;19
2022/2023;TOTAL_NACIONAL;VIRGINIA;NVC;False;44890.0;19
2022/2023;CORRIENTES;VIRGINIA;NVB;False;0.0;19
2022/2023;CHACO;VIRGINIA;NVB;False;0.0;19
2022/2023;TOTAL_NACIONAL;VIRGINIA;NVB;False;12447.0;19
2022/2023;CHACO;VIRGINIA;N5K;False;0.0;19
2022/2023;CHACO;VIRGINIA;N5X;False;0.0;19
2022/2023;CHACO;VIRGINIA;N5C;False;0.0;19
2022/2023;CHACO;VIRGINIA;N5B;False;0.0;19
2022/2023;CHACO;VIRGINIA;H1F;False;0.0;19
2022/2023;CHACO;VIRGINIA;H2F;False;0.0;19
2022/2023;CHACO;VIRGINIA;H3F;False;0.0;19
2022/2023;CORRIENTES;VIRGINIA;TOTAL_CLASES;True;1011.0;19
2022/2023;CHACO;VIRGINIA;TOTAL_CLASES;True;156707.0;19
2022/2023;TOTAL_NACIONAL;VIRGINIA;TOTAL_CLASES;True;61374729.0;19
2022/2023;TUCUMAN;BURLEY;T1F;False;137872.0;20
2022/2023;CORRIENTES;BURLEY;T1F;False;49190.0;20
2022/2023;TUCUMAN;BURLEY;T1FR;False;928529.0;20
2022/2023;CORRIENTES;BURLEY;T1FR;False;51174.0;20
2022/2023;TUCUMAN;BURLEY;B1F;False;1849501.0;20
2022/2023;CORRIENTES;BURLEY;B1F;False;589545.0;20
2022/2023;TUCUMAN;BURLEY;B1FR;False;3840887.0;20
2022/2023;CORRIENTES;BURLEY;B1FR;False;259524.0;20
2022/2023;TUCUMAN;BURLEY;C1L;False;1879300.0;20
2022/2023;CORRIENTES;BURLEY;C1L;False;946812.0;20
2022/2023;TUCUMAN;BURLEY;C1F;False;1619299.0;20
2022/2023;CORRIENTES;BURLEY;C1F;False;650277.0;20
2022/2023;TUCUMAN;BURLEY;X1L;False;806267.0;20
2022/2023;CORRIENTES;BURLEY;X1L;False;378186.0;20
2022/2023;TUCUMAN;BURLEY;X1F;False;195269.0;20
2022/2023;CORRIENTES;BURLEY;X1F;False;120612.0;20
2022/2023;TUCUMAN;BURLEY;T2F;False;230678.0;20
2022/2023;CORRIENTES;BURLEY;T2F;False;22141.0;20
2022/2023;TUCUMAN;BURLEY;T2FR;False;150548.0;20
2022/2023;CORRIENTES;BURLEY;T2FR;False;32674.0;20
2022/2023;TUCUMAN;BURLEY;B2F;False;444471.0;20
2022/2023;CORRIENTES;BURLEY;B2F;False;521467.0;20
2022/2023;TUCUMAN;BURLEY;B2FR;False;1810309.0;20
2022/2023;CORRIENTES;BURLEY;B2FR;False;178390.0;20
2022/2023;TUCUMAN;BURLEY;C2L;False;1433296.0;20
2022/2023;CORRIENTES;BURLEY;C2L;False;565866.0;20
2022/2023;TUCUMAN;BURLEY;C2F;False;1107622.0;20
2022/2023;CORRIENTES;BURLEY;C2F;False;575799.0;20
2022/2023;TUCUMAN;BURLEY;X2L;False;456327.0;20
2022/2023;CORRIENTES;BURLEY;X2L;False;234620.0;20
2022/2023;TUCUMAN;BURLEY;X2F;False;587076.0;20
2022/2023;CORRIENTES;BURLEY;X2F;False;65005.0;20
2022/2023;TUCUMAN;BURLEY;T3K;False;292.0;20
2022/2023;CORRIENTES;BURLEY;T3K;False;141.0;20
2022/2023;TUCUMAN;BURLEY;C3L;False;238346.0;20
2022/2023;CORRIENTES;BURLEY;C3L;False;95504.0;20
2022/2023;TUCUMAN;BURLEY;C3F;False;234976.0;20
2022/2023;CORRIENTES;BURLEY;C3F;False;234387.0;20
2022/2023;TUCUMAN;BURLEY;C3K;False;10751.0;20
2022/2023;CORRIENTES;BURLEY;C3K;False;578.0;20
2022/2023;TUCUMAN;BURLEY;X3K;False;1369.0;20
2022/2023;CORRIENTES;BURLEY;X3K;False;232.0;20
2022/2023;TUCUMAN;BURLEY;B3F;False;89059.0;20
2022/2023;CORRIENTES;BURLEY;B3F;False;108923.0;20
2022/2023;TUCUMAN;BURLEY;B3FR;False;98628.0;20
2022/2023;CORRIENTES;BURLEY;B3FR;False;63685.0;20
2022/2023;TUCUMAN;BURLEY;B3K;False;461.0;20
2022/2023;CORRIENTES;BURLEY;B3K;False;0.0;20
2022/2023;MISIONES;BURLEY;NG;False;287.0;20
2022/2023;TUCUMAN;BURLEY;NG;False;37.0;20
2022/2023;CATAMARCA;BURLEY;NG;False;0.0;20
2022/2023;CORRIENTES;BURLEY;NG;False;0.0;20
2022/2023;TOTAL_NACIONAL;BURLEY;NG;False;324.0;20
2022/2023;MISIONES;BURLEY;NX;False;13689.0;20
2022/2023;TUCUMAN;BURLEY;NX;False;1309.0;20
2022/2023;CATAMARCA;BURLEY;NX;False;0.0;20
2022/2023;CORRIENTES;BURLEY;NX;False;0.0;20
2022/2023;TOTAL_NACIONAL;BURLEY;NX;False;14998.0;20
2022/2023;MISIONES;BURLEY;NB;False;386.0;20
2022/2023;TUCUMAN;BURLEY;NB;False;0.0;20
2022/2023;CATAMARCA;BURLEY;NB;False;0.0;20
2022/2023;CORRIENTES;BURLEY;NB;False;0.0;20
2022/2023;TOTAL_NACIONAL;BURLEY;NB;False;386.0;20
2022/2023;MISIONES;BURLEY;TOTAL_CLASES;True;18165495.0;20
2022/2023;TUCUMAN;BURLEY;TOTAL_CLASES;True;5746078.0;20
